no,shopname,localname,code1,codename1,code2,codename2,code3,codename3,code4,codename4,citycode,city,gucode,gu,dongcode,dong,jibuaddress,address,oldpostcode,postcode,lng,lat
25118426,더루브엔터테인먼트,,F,생활서비스,F20,행사/이벤트,F20A05,연예인대리업,M73901,매니저업,11,서울특별시,11680,강남구,1168010500,삼성동,"서울특별시 강남구 삼성동 142-34","서울특별시 강남구 선릉로92길 28",135090,6160,""127.050913250713"",""37.505762498765""
25140847,이지팰리스,,L,부동산,L03,분양,L03A04,건물분양-종합,,,11,서울특별시,11650,서초구,1165010800,서초동,"서울특별시 서초구 서초동 1362-13","서울특별시 서초구 강남대로37길 12-12",137070,6735,""127.03252418139"",""37.4854657063365""
25342708,사상양곱창,,Q,음식,Q01,한식,Q01A03,곱창/양구이전문,I56111,"한식 음식점업",26,부산광역시,26530,사상구,2653010400,괘법동,"부산광역시 사상구 괘법동 564-16","부산광역시 사상구 새벽로223번길 60",617809,46972,""128.980949284179"",""35.1616090314916""
25536492,리라미술,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,"예술 학원",11,서울특별시,11740,강동구,1174010300,상일동,"서울특별시 강동구 상일동 124-2","서울특별시 강동구 구천면로 669",134836,5275,""127.172270440097"",""37.55123263483""
25473136,투,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11215,광진구,1121510900,군자동,"서울특별시 광진구 군자동 471-16","서울특별시 광진구 능동로35길 37",143838,4996,""127.076961494478"",""37.5571577671459""
25312639,꼼에스타,,D,소매,D05,의복의류,D05A05,아동복판매,G47416,"셔츠 및 기타 의복 소매업",26,부산광역시,26230,부산진구,2623010300,부전동,"부산광역시 부산진구 부전동 503-15","부산광역시 부산진구 가야대로 772",614732,47285,""129.056437700996"",""35.1568098468641""
25332984,황생칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,"분식 및 김밥 전문점",11,서울특별시,11140,중구,1114012200,회현동2가,"서울특별시 중구 회현동2가 10-1","서울특별시 중구 소공로 48",100725,4631,""126.983052196223"",""37.5598102093029""
25333514,since1974,,D,소매,D05,의복의류,D05A01,일반의류,G47416,"셔츠 및 기타 의복 소매업",11,서울특별시,11740,강동구,1174010900,천호동,"서울특별시 강동구 천호동 408-6","서울특별시 강동구 진황도로 2",134020,5335,""127.128058679427"",""37.5400837494385""
25520715,아낌없는주는나무,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,"일반 교과 학원",11,서울특별시,11290,성북구,1129013500,종암동,"서울특별시 성북구 종암동 10-12","서울특별시 성북구 종암로14길 12-16",136858,2800,""127.036241145677"",""37.596478335686""
25353753,리베피아노,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,"예술 학원",11,서울특별시,11740,강동구,1174010800,성내동,"서울특별시 강동구 성내동 20-5","서울특별시 강동구 천호대로168가길 52",134030,5380,""127.129479715955"",""37.5356249961608""
25354154,교동짬뽕,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,"중식 음식점업",11,서울특별시,11710,송파구,1171010100,잠실동,"서울특별시 송파구 잠실동 181-10","서울특별시 송파구 올림픽로12길 4",138220,5557,""127.08275275379"",""37.5112671930192""
25354160,비에라왁싱,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,11,서울특별시,11680,강남구,1168010600,대치동,"서울특별시 강남구 대치동 890-59","서울특별시 강남구 선릉로86길 31",135280,6193,""127.052030646855"",""37.5041585815151""
25227347,보떼,,D,소매,D16,화장품소매,D16A01,화장품판매점,G47813,"화장품 및 방향제 소매업",11,서울특별시,11620,관악구,1162010100,봉천동,"서울특별시 관악구 봉천동 972-1","서울특별시 관악구 보라매로 7",151050,8708,""126.927367388232"",""37.4901082487637""
25227826,르꽁비브,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,"서양식 음식점업",26,부산광역시,26350,해운대구,2635010400,재송동,"부산광역시 해운대구 재송동 1209","부산광역시 해운대구 센텀북대로 60",612050,48059,""129.125429725298"",""35.176659044448""
25228109,수독서실,,R,학문/교육,R10,도서관/독서실,R10A01,독서실,R90212,"독서실 운영업",11,서울특별시,11170,용산구,1117011200,원효로1가,"서울특별시 용산구 원효로1가 53-17","서울특별시 용산구 원효로 239",140846,4316,""126.967623794014"",""37.539384813815""
25484337,보라매생선구이조림,,Q,음식,Q03,일식/수산물,Q03A11,갈치/생선구이,I56111,"한식 음식점업",11,서울특별시,11560,영등포구,1156013200,신길동,"서울특별시 영등포구 신길동 4358","서울특별시 영등포구 여의대방로17길 10",150050,7433,""126.917016628558"",""37.4982133482164""
25484951,BP인력기술,,F,생활서비스,F05,인력/고용/용역알선,F05A02,인력공급/고용알선,,,11,서울특별시,11545,금천구,1154510100,가산동,"서울특별시 금천구 가산동 60-24","서울특별시 금천구 벚꽃로 254",153781,8511,""126.885473967857"",""37.4777545468451""
25322942,조선일보,,D,소매,D13,책/서적/도서,D13A03,서적/신문소매,G47611,"서적 및 잡지류 소매업",11,서울특별시,11680,강남구,1168010300,개포동,"서울특별시 강남구 개포동 166","서울특별시 강남구 선릉로10길 8",135240,6325,""127.060921916729"",""37.483270988982""
25323606,더함,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,"비알콜 음료점업",11,서울특별시,11380,은평구,1138010300,불광동,"서울특별시 은평구 불광동 92-5","서울특별시 은평구 연서로41길 13-3",122040,3343,""126.927595808978"",""37.6257797569824""
25335223,용산상회,,D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,"과실 및 채소 소매업",26,부산광역시,26530,사상구,2653010500,감전동,"부산광역시 사상구 감전동 143-16","부산광역시 사상구 새벽로 141",617803,46988,""128.982451305412"",""35.1541603140766""
25283884,컨셉원,현대백화점천호점,D,소매,D05,의복의류,D05A02,캐쥬얼/스포츠의류,G47416,"셔츠 및 기타 의복 소매업",11,서울특별시,11740,강동구,1174010900,천호동,"서울특별시 강동구 천호동 455-8","서울특별시 강동구 천호대로 1005",134779,5328,""127.124418139224"",""37.5388493978687""
25207923,마트메인,,L,부동산,L03,분양,L03A01,주택공급,L68121,"주거용 건물 개발 및 공급업",11,서울특별시,11215,광진구,1121510300,구의동,"서울특별시 광진구 구의동 596-5","서울특별시 광진구 뚝섬로 742",143200,5115,""127.091410383019"",""37.5342209235652""
25228204,파티카멜리에쿠킹클래스,,Q,음식,Q07,패스트푸드,Q07A09,생과자점,I56191,제과점업,11,서울특별시,11740,강동구,1174010200,고덕동,"서울특별시 강동구 고덕동 499","서울특별시 강동구 동남로79길 26",134753,5232,""127.153721915276"",""37.5591746016068""
25520950,명동명품사,,D,소매,D05,의복의류,D05A09,남성의류전문점,,,11,서울특별시,11740,강동구,1174010600,둔촌동,"서울특별시 강동구 둔촌동 172-1","서울특별시 강동구 양재대로 1330",134060,5411,""127.135964308302"",""37.5247427920454""
25302554,시세이너,,D,소매,D05,의복의류,D05A07,셔츠/내의/속옷,,,11,서울특별시,11740,강동구,1174010900,천호동,"서울특별시 강동구 천호동 410-105","서울특별시 강동구 진황도로 18",134020,5335,""127.129075332597"",""37.5392622806945""
25356016,전국손오공총판,보람유통,D,소매,D04,취미/오락관련소매,D04A02,오락게임기구/장난감소매,G47640,"게임용구, 인형 및 장난감 소매업",11,서울특별시,11500,강서구,1150010300,화곡동,"서울특별시 강서구 화곡동 1143","서울특별시 강서구 국회대로7길 157",157010,7787,""126.852129499797"",""37.5289117728146""
25229737,악녀수학,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,"일반 교과 학원",11,서울특별시,11470,양천구,1147010200,목동,"서울특별시 양천구 목동 907-12","서울특별시 양천구 목동동로 393",158731,7983,""126.880078857156"",""37.5361902176005""
25291306,스마트어패럴,,F,생활서비스,F11,개인서비스,F11A01,탐정/경호,,,11,서울특별시,11680,강남구,1168010600,대치동,"서울특별시 강남구 대치동 947-3","서울특별시 강남구 영동대로 421",135280,6182,""127.063520408035"",""37.5069894414056""
25324517,팀반프로퍼티,,F,생활서비스,F13,기타서비스업,F13A01,사업경영상담,M71531,경영컨설팅업,11,서울특별시,11680,강남구,1168010400,청담동,"서울특별시 강남구 청담동 84-24","서울특별시 강남구 도산대로55길 45",135954,6014,""127.040885968068"",""37.5265769349692""
25384836,청운검도관,,R,학문/교육,R07,학원-예능취미체육,R07A22,검도도장,P85611,"스포츠 교육기관",11,서울특별시,11620,관악구,1162010100,봉천동,"서울특별시 관악구 봉천동 925-27","서울특별시 관악구 봉천로 385",151050,8750,""126.942762047438"",""37.483372005524""
25314387,코인노래,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,"노래연습장 운영업",11,서울특별시,11740,강동구,1174010900,천호동,"서울특별시 강동구 천호동 453-24","서울특별시 강동구 천호대로157길 26",134020,5335,""127.127530164556"",""37.5388273785228""
25314482,조희정헤어샵,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,26,부산광역시,26530,사상구,2653010200,모라동,"부산광역시 사상구 모라동 1329-6","부산광역시 사상구 백양대로 971",617080,46926,""128.992524979319"",""35.1928562819147""
25336903,이룸미술치료상담센타,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,"예술 학원",11,서울특별시,11620,관악구,1162010100,봉천동,"서울특별시 관악구 봉천동 464-8","서울특별시 관악구 은천로 114",151050,8743,""126.947962986276"",""37.4866171646023""
25230084,제비표페인트,,D,소매,D22,페인트/유리제품소매,D22A01,페인트/유리제품소매,G47519,"페인트, 유리 및 기타 건설자재 소매업",26,부산광역시,26230,부산진구,2623011100,개금동,"부산광역시 부산진구 개금동 633-23","부산광역시 부산진구 진사로77번길 47",614812,47395,""129.018792811866"",""35.1446298726546""
25230538,웰빙손칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,"분식 및 김밥 전문점",26,부산광역시,26230,부산진구,2623010400,범천동,"부산광역시 부산진구 범천동 1291-16","부산광역시 부산진구 신암로25번길 5",614020,47369,""129.055576321545"",""35.1445043177901""
25230861,베러먼데이,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,"기타 주점업",26,부산광역시,26290,남구,2629010600,대연동,"부산광역시 남구 대연동 60-5","부산광역시 남구 용소로19번길 24",608020,48512,""129.102048165331"",""35.1361312974431""
25252337,궁채,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,"한식 음식점업",11,서울특별시,11200,성동구,1120010700,행당동,"서울특별시 성동구 행당동 155-1","서울특별시 성동구 왕십리로 241",133070,4765,""127.040008574127"",""37.557070331727""
25252439,만다리나덕,현대백화점천호점,D,소매,D06,가방/신발/액세서리,D06A10,가방/가죽제품소매,G47430,"가방 및 기타 가죽제품 소매업",11,서울특별시,11740,강동구,1174010900,천호동,"서울특별시 강동구 천호동 455-8","서울특별시 강동구 천호대로 1005",134779,5328,""127.124418139224"",""37.5388493978687""
25252572,티파니,롯데백화점부산본점,D,소매,D05,의복의류,D05A05,아동복판매,G47416,"셔츠 및 기타 의복 소매업",26,부산광역시,26230,부산진구,2623010300,부전동,"부산광역시 부산진구 부전동 503-15","부산광역시 부산진구 가야대로 772",614732,47285,""129.056437700996"",""35.1568098468641""
25486370,슈퍼게임랜드,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,"컴퓨터 게임방 운영업",11,서울특별시,11215,광진구,1121510700,화양동,"서울특별시 광진구 화양동 111-5","서울특별시 광진구 광나루로 380",143915,5009,""127.071862172364"",""37.547611713021""
25502083,조이마트,,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,11,서울특별시,11500,강서구,1150010400,가양동,"서울특별시 강서구 가양동 18-24","서울특별시 강서구 양천로 431",157200,7527,""126.84994610305"",""37.5642561332798""
25521788,유가네닭갈비부산외대점,부산외대점,Q,음식,Q05,닭/오리요리,Q05A02,닭갈비전문,I56111,"한식 음식점업",26,부산광역시,26410,금정구,2641010400,남산동,"부산광역시 금정구 남산동 124-1","부산광역시 금정구 금강로 646",609814,46224,""129.088834536192"",""35.265139505928""
25385227,티월드,,D,소매,D12,가전제품소매,D12A05,전화기판매,G47312,"통신기기 소매업",26,부산광역시,26230,부산진구,2623010300,부전동,"부산광역시 부산진구 부전동 517-54","부산광역시 부산진구 중앙대로691번길 28-1",614030,47287,""129.057518361583"",""35.1546551043257""
25385925,태양사우나식당,,F,생활서비스,F09,대중목욕탕/휴게,F09A02,사우나/증기탕/온천,S96121,욕탕업,11,서울특별시,11620,관악구,1162010200,신림동,"서울특별시 관악구 신림동 1695","서울특별시 관악구 신원로 26",151783,8775,""126.928253124915"",""37.4811418322218""
25303333,서초주택,,L,부동산,L03,분양,L03A01,주택공급,L68121,"주거용 건물 개발 및 공급업",11,서울특별시,11650,서초구,1165010800,서초동,"서울특별시 서초구 서초동 1656-2","서울특별시 서초구 서초중앙로 114",137070,6634,""127.014280318907"",""37.4918745857028""
